"","ZCTA5CE10","max99_1","max99_2","max99_3","max975_1","max975_2","max975_3","max95_1","max95_2","max95_3","min99_1","min99_2","min99_3","min975_1","min975_2","min975_3","min95_1","min95_2","min95_3","diff01_1","diff01_2","diff01_3","diff025_1","diff025_2","diff025_3","diff05_1","diff05_2","diff05_3","hi95","hi95_2","hi95_3","hi975","hi975_2","hi975_3","hi99","hi99_2","hi99_3","max99_1_SNR","max99_2_SNR","max99_3_SNR","max975_1_SNR","max975_2_SNR","max975_3_SNR","max95_1_SNR","max95_2_SNR","max95_3_SNR","min99_1_SNR","min99_2_SNR","min99_3_SNR","min975_1_SNR","min975_2_SNR","min975_3_SNR","min95_1_SNR","min95_2_SNR","min95_3_SNR","diff01_1_SNR","diff01_2_SNR","diff01_3_SNR","diff025_1_SNR","diff025_2_SNR","diff025_3_SNR","diff05_1_SNR","diff05_2_SNR","diff05_3_SNR","hi95_SNR","hi95_2_SNR","hi95_3_SNR","hi975_SNR","hi975_2_SNR","hi975_3_SNR","hi99_SNR","hi99_2_SNR","hi99_3_SNR"
"1079","94611",-0.487435505784992,-0.847022573270316,-0.454275750707612,-0.267822225693228,-0.587483883095088,-0.587556573722062,-0.188336859271491,-0.382409889223019,-0.459196857172198,-0.587853268665175,-0.793448409615203,0.635900472971778,-0.264102666568495,-0.690713652054315,-0.863267333642356,-0.0367576036292355,-0.162519436345426,-0.33363144920478,-0.764659820735574,0.282447110097845,0,-0.333876030339652,-0.652291714975035,-1.79755268553859,-0.287257470634191,-0.0512558516737512,-0.759014919173697,-0.202388970159282,-0.284566636684666,-0.226515919528639,-0.253201024166646,-0.274813168399315,-0.328002360138384,-0.370232440948092,-0.563223909998305,-0.692424097063602,-13.1837863670984,-13.1512895202696,-4.47776009572289,-10.4270748637503,-15.9331604999474,-11.2473785953334,-10.9169946845534,-16.3093008022991,-14.4828460034882,-15.1424998118598,-14.5098953457639,6.26158497134495,-9.87422487034791,-16.9596690756707,-13.662993702872,-1.95825977050203,-6.27237415109731,-9.38481651434279,-19.2338193115257,2.88418847513548,0,-15.0733069998845,-11.7755649601683,-20.1052410791329,-16.8630043423017,-1.53732494926914,-12.2134259381295,-10.5275610268867,-12.1761927066025,-5.81465723786024,-9.22304368069354,-6.25559288987245,-4.53934795096227,-10.7664006251633,-6.74351277969375,-6.90270351486052
"1080","94612",0.0372684298418899,-0.020126201328864,2.06983800125602,0.117794717301272,0.193223259426371,1.03497252636192,0.0547133532392701,0.17510222838136,0.617736255591015,-0.0282284908560634,0.288868775159836,0.734441844856122,0.018428852099724,0.316435961412429,0.491111421864702,-0.0590387005109779,0.207305855848099,0.376102437938145,-0.160850723523059,-0.659218586125987,0,-0.0779885175065923,-0.480916725998094,0.795844001741446,-0.0666093627172996,-0.575788115474818,-0.47231312925351,0.0899638203964508,0.146988313542313,0.296321593276936,0.240480928150664,0.25828631477705,0.453397342984835,0.140098786309282,0.68559829533855,0,1.00800826251135,-0.312489311349975,20.4022292455588,4.58608068346631,5.2404113429356,19.8120970139426,3.17147364991457,7.4678898069997,19.4831016823383,-0.76154692633274,5.59334374668497,7.48453213057092,0.711096774197301,8.2006956749525,8.26260010911883,-3.26139743808288,8.41700396627785,11.1927124784645,-4.04594784304818,-6.73156347055924,0,-3.52090225119441,-8.68179990242363,8.90134439180538,-3.91019934228329,-17.2697049508868,-7.60006328995992,5.11409117484427,6.47319369859199,8.40620770312899,9.48688388873302,6.38041461102825,6.70507330862758,4.25095152945124,8.71425618824742,0
"1081","94613",-0.0045149389061771,0.0141801423396969,0.0332933553665759,-0.00786025434015586,-0.0108300304296199,-0.013901210882465,-0.00830570515299916,-0.00802300647933196,-0.00922088376399285,-0.00724883776357629,0.00952337795123466,0.00207524311328971,0.0217916735790268,0.0118325316700885,0.00467149353220775,0.0228271790770927,0.034725961362628,0.0766394685637766,-0.0171931716167557,0.00392848978017036,0,0.0123234319718261,-0.0113429467615111,-0.0143257541371595,0.0260597133075004,0.0245280765196682,-0.0218537331259199,0.00374050799989065,-0.00268887430580699,-0.00818354103893622,0.000731965015573995,-0.00635801279711397,0.00638863995386293,0.00201769017160479,0.0109699433583415,-0.0430165764518984,-0.122116647829499,0.220167871828927,0.32816996698802,-0.306021877910919,-0.293721441591478,-0.266105748316611,-0.48144234409289,-0.342171135469534,-0.290822198549791,-0.194535074141274,0.183670797870397,0.020950463619271,0.832703547729766,0.30530502072021,0.0796026392797519,1.25534005084842,1.41839546460564,2.28625797674153,-0.432467284537875,0.0401154925774591,0,0.556358817416628,-0.204769742376716,-0.160230486085407,1.52979505700352,0.735674518321958,-0.351651784783941,0.213138636912672,-0.114000104286227,-0.23442162613382,0.0288550217252222,-0.157258522764328,0.0919501441269789,0.0597227055863175,0.136640130337694,-0.504209370779206
"1082","94618",-0.0806796053372033,-0.414248474979598,-0.459506399037908,-0.166688500550583,-0.17215963393044,-0.136026155528416,-0.1903174792303,-0.2685155208337,-0.200470266334094,-0.0937044847492859,0.271935674037561,-0.516745872530548,-0.0860813116168513,0.32797423396102,-0.354330809834963,-0.0967823447990146,0.147367945845428,0.01690089841413,-0.250433533062202,1.633946456889,0,-0.0463739063347557,0.832594044810085,0.274153307293465,-0.0606939347960617,0.0108586324094832,-0.294528875589258,-0.192979230232869,-0.21232931250895,-0.191069416477263,-0.181782662938174,-0.227807357548418,-0.280745200218335,-0.0343584646169314,-0.176110399121853,-0.699705085946814,-2.18216085681842,-6.43182578564906,-4.52931818204309,-6.48965361134016,-4.66914439350146,-2.60389848147546,-11.0318018319491,-11.4518492402502,-6.32273490170293,-2.52497265116973,5.25675577097537,-5.26352824570597,-3.32034934487752,8.48686771133899,-5.94385796444136,-5.34168237379761,5.97078413411501,0.501927472167688,-6.29926301061801,16.6849274482404,0,-2.09361578384816,15.0304917800246,3.06634591582233,-3.56294331965599,0.325684696925832,-4.73930948889128,-10.9344296726853,-9.36752378244309,-5.39771878572053,-7.15188311876424,-5.61110265044191,-4.15042158469278,-1.04288314241098,-2.23710669544562,-8.17625928563311
"1083","94619",0.039884290183684,0.25598778125175,-0.203627160396468,0.390217022224269,0.549452158674335,0.513141984255565,0.17192045198754,0.325829111335035,0.225105624547557,0.378655971804539,0.0871624135280787,0.890397065160807,0.0784217842523388,0.193976910071035,-0.0992368346081646,-0.00753177697963423,-0.229581496296806,-0.333369638309666,-0.313365965486775,-0.438445945499138,0,-0.341224528317629,-0.0506751249703199,0.817609537784875,-0.171617854947627,-0.0309925331025286,1.18390839761539,0.076668178776819,0.120845826968114,0.405255787863815,0.142497834593288,-0.00647673731584673,-0.0917892936321042,-0.191758833417506,0,0,1.0787600717314,3.97459233216775,-2.00713679259435,15.1922496100183,14.9017014476698,9.82288757918505,9.96541339689894,13.8962017894097,7.0997221429561,10.1049253430293,1.66398032242718,9.01357431323577,3.00838014834988,4.96120163750863,-1.63797938769846,-0.412606592045019,-9.18522426325062,-9.76905637484373,-7.88222971197372,-4.47715943186823,0,-15.4050653650999,-0.914818036552075,9.14478724212639,-10.0745600342757,-0.929563997547757,19.0504523251618,4.25259324097082,5.33266279670407,11.1629582286701,5.50327805092734,-0.156467789773555,-1.34243178241834,-5.78901059892288,0,0
"1084","94621",0.249353263558984,-0.0342483411509785,1.28830605553408,0.517050748452926,0.683793284683871,0.77590540485837,0.404341455078395,0.450025941317793,0.198265024747552,1.19051696857808,0.16289386637599,-0.166380556880358,0.353501189390719,0.422897678347863,0.261376643947894,0.246124251610172,0.298855665274534,0.173865362975886,-0.254115824860269,0.58375291810996,0,-0.134805439558406,0.0581217746135827,0.504005665881255,0.033624791805415,0.015554545431452,0.100775744600779,0.423330367045241,0.353656486171503,0.177397850348696,0.517761688858102,0.954437815436566,1.19530845044326,0.659850241669939,1.16457940907019,4.13139680633032,6.74431820760819,-0.531756607532274,12.6987307545315,20.1302444131436,18.5451694372541,14.8528707411514,23.4377568624115,19.1930403805778,6.25318265237993,31.302376693429,3.05335703562185,-1.66555017994465,13.4217879170613,10.6306920086705,4.23320493595317,13.327316693572,11.7684654170851,5.00503627091741,-6.39188528940886,5.96095119598215,0,-6.08598279322751,1.04924946438833,5.63719522621691,1.97389125850019,0.466529966539555,1.62159802389839,22.8276090834395,15.4441258417391,4.73480543085975,19.493863731591,22.4657044902331,17.0987900794011,19.6363609160106,14.354605912793,43.9615401990996
"1085","94702",-0.0282056006483722,-0.110460385750191,0.164669843749559,-0.0777669377108063,-0.318985887744426,-0.400591420117489,-0.002736997949197,-0.204888678082858,-0.502686126813545,-0.127880250728654,-0.694570124431211,-0.966539361025418,0.116103173400472,-0.458664617014548,-0.56487487077536,-0.0429873508455398,-0.334193380664471,-0.532483783525056,0.100683066049651,0,0,0.0783927008429045,0.739337154924344,0.0719724983774381,-0.0267055812699262,0.301570213301943,0.0120534565049571,0.0779289562558379,0.00403415022807874,-0.288115487348119,0.063258630176705,-0.216298772103552,-0.0758749185905455,0.00374469556556644,0.0507512253059647,0.0195632526013537,-0.762883722852675,-1.71506233642939,1.62313760785634,-3.02768629204058,-8.65122174905269,-7.6683736777235,-0.158650792938757,-8.7382444230932,-15.8544764604092,-3.44606764158955,-13.4276694101005,-9.84534242935678,4.47845383626186,-11.8695212236272,-9.47688996830475,-2.3726887347918,-13.5414679528843,-15.8152853635653,2.53252472225694,0,0,3.53914968125482,13.3469619426499,0.804996950902905,-1.56770973414279,9.04504359456222,0.193954024621839,4.4161809398064,0.177967554419501,-8.1407491629968,2.48908765483208,-5.32832411145796,-1.12173614505349,0.11366253213697,0.644709882536465,0.228663562646856
"1086","94703",0.0227184613078503,-0.0894219553170071,0.251597960617576,-0.200716478549831,-0.0242933051253993,-0.166524712164733,-0.163371720405288,-0.0917262448732976,-0.0540759223474706,-0.262003181657344,0.00729981869475688,0.25163216574225,-0.0391701435810219,-0.12889462378317,-0.264141599269542,-0.0315534606755256,-0.209304739973082,-0.217930115914467,0.239268000409458,0,0,0.217610620905571,-0.101631430742624,-0.804458682480438,0.289443922343048,0.0283625231116259,0.143715729751586,-0.237128205117328,-0.0641796221197173,-0.162465381642786,-0.114377093230743,-0.0833685463086413,-0.196861168271693,-0.0441142106766438,0.323872730087609,-0.274710443342806,0.614471734039017,-1.38840930685239,2.47998117104815,-7.81445879934057,-0.658859146225349,-3.18772109267842,-9.46988396307427,-3.91200897587536,-1.7055283450281,-7.03059170639968,0.140337408348953,2.55691944795101,-1.50773925458645,-3.31836708336594,-4.39643366943836,-1.73597305978044,-8.43004022520427,-6.4325135739169,6.01841153688263,0,0,9.82434016604397,-1.83471211917879,-8.99769774738188,16.9913565991788,0.850681687649229,2.31255193689222,-13.3053342176731,-2.83620856308109,-4.5354744325028,-4.46234500833753,-2.03536322871903,-2.89934358470796,-1.33707467333736,4.09819022760822,-3.15126741770998
"1087","94704",0.089267628949089,-0.420910192828159,-0.38536382801692,-0.0475873723537431,-0.108314233611923,-0.24379097252839,-0.00317987011626269,0.0666949046881366,-0.145875608400601,0.277139990391323,0.385212214857739,-0.415842320947631,0.150860321912662,0.169957042359795,0.0549658456593513,0.0343378007884816,-0.0220667900953653,0.173256811859445,-0.0950078478700011,0,0,-0.0491219294024538,0.0561380046128863,-0.337105281596145,0.0192448894610991,-0.209922184828036,-0.241750026761488,0.0846486419725614,0.166700921944678,-0.0432536290117323,0.0265054088583971,-0.0127543541244,0.0367302884189799,-0.0141307188568295,-0.330465269727412,-0.225397953756458,2.41444321473234,-6.53525889698931,-3.79850073164002,-1.85271066588029,-2.93759219312616,-4.66680059212207,-0.184321992471841,2.8444537999516,-4.60084588806059,7.36227563642529,7.31236493875336,-4.19567374951248,5.76970578541241,4.32371038416113,0.901668481735525,1.87443538665065,-0.878387751745748,5.04862925653484,-2.38977350392318,0,0,-2.21767918336815,1.01343724728831,-3.77045024052174,1.12974139134888,-6.2962296323816,-3.89003690547558,4.65338924502556,7.33769276234834,-1.17940915334063,1.01548071106349,-0.305601409422172,0.533729064540374,-0.42488118203673,-4.13041656120199,-2.48663180274677
"1088","94705",-0.0708349269736603,0.397207241641962,0.367677217745907,-0.05524940512159,-0.0435905482762156,-0.449603191453141,0.0779353391113481,-0.0361666577772342,-0.257191811159759,0.0080961285136832,-0.199247419131868,0.303840108946166,0.105010222066958,0.231689713193684,-0.183018359873902,-0.0886443412306844,-0.0570737951565026,0.176617163569869,-0.191887476390297,0,0,0.20976549365975,-0.651600606903028,-0.526466102071197,0.0933146153266014,-0.0438638195805432,0.242694365499167,0.0349936307199756,-0.191454589543733,-0.346057057084006,0.0368134104344171,-0.224728539881278,-0.508983901222134,-0.0747492261278133,0.0989195943078929,-0.30352640628489,-1.91588945299706,6.16723520627356,3.62416521499229,-2.1510152187308,-1.18222000969044,-8.60658792379669,4.51754205793025,-1.54246246586663,-8.11170489563736,0.218586993490308,-3.8625673418852,3.09675851239338,4.0520346847827,6.01078299052701,-3.08717984838259,-4.89965270240892,-2.32145037667476,5.26482763496657,-4.82662871639482,0,0,9.47016076805268,-11.7630886588301,-5.88841038556895,5.4778897829138,-1.31561454954699,3.90523240551359,1.99440816345529,-8.41137643401154,-9.85155388169103,1.45529811279451,-5.56419524835478,-7.5237060375738,-2.26600948233551,1.25722861290173,-3.58460819503655
"1089","94706",0.0613250727929892,-0.234044758603448,-0.639848650207079,-0.133203137789594,-0.275205757305784,-0.193179762061575,-0.0246657065026765,-0.138548142178238,0.06436323300066,-0.239633861128428,0.097618601967605,0.583376894717029,-0.0933585485473216,-0.252639778009445,0.164193544532518,-0.0556501309748652,0.101838495466742,0.384856406072473,-0.15817428371628,0,0,-0.156059458104073,-0.151906760298177,0.232109458336641,-0.0631901367748466,-0.056443536445693,-0.192646573559744,-0.00217832921880844,-0.119587050773762,0.0650694847615384,0.0910971143489485,-0.026412980013821,-0.256378116498765,-0.0701694954270876,-0.359183509003844,-0.418491794776596,1.6586741200715,-3.63389415846565,-6.30693746856737,-5.18597396546714,-7.46386007827369,-3.69796887319105,-1.42975404720065,-5.90890400605404,2.02998513007163,-6.43233372323526,1.87744960432147,5.92906970507322,-3.59419599174779,-6.50659962349759,2.73428884511935,-3.06243061026398,4.1033425974035,11.3644425989992,-3.97862619458985,0,0,-7.04552560974587,-2.74231280685261,2.59609448676988,-3.70947898577663,-1.69292000755854,-3.09990567901854,-0.12231019693267,-5.28473756840993,1.81798712143443,3.55620772781679,-0.645248318005933,-3.77721620163557,-2.1271685134478,-4.54652331692035,-4.806874243955
"1090","94707",-0.0776590533646276,-0.0309328978359751,-0.430869722687919,-0.107771120838954,-0.175615201735815,-0.0118693359428097,0.0784272205236916,-0.0112267058267233,0.0110993971151998,0.275486314989888,0.403242851241193,1.70884987977869,0.23878126534745,0.521609219602275,0.853138278129407,0.0479833875597298,0.131165424959439,0.541789103450869,0.0157190116078523,0,0,0.0529892255892226,0.0830978172757386,0.662753884633372,0.0515141202617988,-0.0936438016672752,0.239953238846587,0.0888864883039702,0.0515285096904732,0.182645042978746,0.0231888361027265,-0.143119689319256,-0.443753508519818,-0.0583019888859207,-0.00948803027826844,-0.555247065374504,-2.10046325489051,-0.480279402201954,-4.24704873130887,-4.19583379321632,-4.7628629073974,-0.227210316409684,4.54605409102221,-0.478804883207848,0.350069597908242,7.44008270957867,7.82129156462667,17.4149920835654,9.21243321069775,13.5384214159728,14.4129088303044,2.65274775628862,5.34045188632133,16.1645409770592,0.395387100018372,0,0,2.39227375556115,1.50013210794208,7.41275998967081,3.02405654323537,-2.80867350646791,3.86112451446612,5.07278097406791,2.25964152117907,5.20961445354002,0.917645474322609,-3.54777227857964,-6.55486813103084,-1.76583828021852,-0.120542516628787,-6.57236620722129
"1091","94708",-0.0965623995105991,-0.144049568728404,-0.287902642812783,-0.0214627305836327,-0.253432160663226,-0.408043609977579,-0.00479077386734323,-0.165323431532852,-0.286879674269528,0.102140943369262,-0.147884079166174,-0.328254715148538,-0.0447685458786845,-0.243260343539306,-0.367198057074574,-0.0169048622830998,-0.151849008994752,-0.111984303406713,-0.153808307765497,0,0,-0.021517126731526,-0.271416780869517,-0.505278255073163,-0.0657990752507712,-0.0448820077850184,-0.256514308458403,-0.079264220699602,-0.295503337921623,-0.387291741986935,-0.0430479855536693,-0.180730681701019,-0.264143761974365,-0.0297940017678575,0.0339288930121793,-0.304753237696525,-2.61174664367534,-2.23658452962224,-2.8378335480865,-0.835604655277497,-6.8733379891582,-7.81102819725303,-0.277698444409602,-7.05083642061648,-9.04804568908096,2.75884676792456,-2.86908516302032,-3.34476003111198,-1.7268971687044,-6.31517879890503,-6.20955279140923,-0.934646921306842,-6.18643692825203,-3.34283033043247,-3.86880691250041,0,0,-0.971421208793478,-4.89978005397643,-5.65142886326346,-3.86263267313309,-1.34615323105704,-4.12761123567618,-4.5271569800311,-12.9399668147356,-11.059854019675,-1.70450149158111,-4.48311965216771,-3.89915676296896,-0.901716144435778,0.430873935826079,-3.61181716773792
"1092","94709",0.123155302507367,-0.100491172217315,0.28555521542125,0.0748926663364931,0.0772516889169391,0.0101813149797906,0.0964717132676711,0.0437356588659457,0.0713993818080458,-0.0423268826724458,-0.0662997359196824,-0.367578065302636,0.18067402483542,-0.0562507674231951,-0.0355315513573587,0.109987481081448,0.11353914483537,0.211028696496373,0.0170928155369611,0,0,0.0134545895181212,0.048463157931374,-0.243449900209771,-0.115781380168188,0.114312958122689,0.0982828823951012,0.0670725327460312,0.071123314096989,0.114705806695019,0.0934465202603748,0.0554597171473403,0.0590533330001956,0.115863380852576,0.0194810671273771,0.78816017519974,3.33101134193679,-1.56027541858605,2.81469514220628,2.91578279814226,2.09514438408241,0.194897154244442,5.59200777281064,1.86527084244794,2.25190184845366,-1.14310188635936,-1.28589679056227,-3.74606597658254,6.97073239533096,-1.45994444042225,-0.600188778006122,6.08054180130908,4.62239055236,6.29567878395169,0.429942984642366,0,0,0.607426529414991,0.874886268358675,-2.72293489575341,-6.79676637207518,3.42860681869746,1.58148499429398,3.82742160606131,3.11948094424848,3.2712298691246,3.69762122117637,1.3746482724714,0.872369060906876,3.50956555318957,0.247512475661471,9.3275928146162
"1093","94710",-0.0567637571499749,-0.318578778641175,-0.516202568658435,0.123943414594973,0.098683660037317,-0.305100409165366,0.101937183632318,0.132917602514144,-0.15637197720811,-0.00307878282791846,-0.140274511647205,-0.529103463582995,0.0620828502506291,0.027197807513211,-0.269716687352186,0.0506829768258363,0.226034691901091,0.284428768428116,0.0524542923268853,0,0,-0.123833131607636,0.180310620797474,-0.202345556047164,-0.092106665077787,-0.123299824686101,-0.351569746280969,0.121461842075716,-0.0577578506015704,-0.103082923690325,-0.00438390830690551,-0.128288295038155,-0.152355907695106,-0.195362103729733,-0.360998623709957,-0.340959708130337,-1.53530310939069,-4.94641097550404,-5.08816783561074,4.82546681667468,2.67640124153385,-5.84042450539799,5.90881517392284,5.66876857114789,-4.93189626582475,-0.0830969972456253,-2.72087236897678,-5.38019131585252,2.38951232094776,0.705800697524031,-4.58128496687252,2.80025462501619,9.23098979143305,8.50336695262998,1.31940550996748,0,0,-5.59062238633942,3.25507649332965,-2.26319162623069,-5.40697893681441,-3.69815134351824,-5.65716292238908,6.95159274985589,-2.50380044167113,-2.95635694291555,-0.173765839918576,-3.18746106446731,-2.23444132520915,-5.87607153083299,-4.56306665540343,-4.04919286527208
